"2025-03-01","AED",3.672625
"2025-03-01","AFN",73.500003
"2025-03-01","ALL",95.293012
"2025-03-01","AMD",393.35
"2025-03-01","ANG",1.801214
"2025-03-01","AOA",915.5
"2025-03-01","ARS",1063.336373
"2025-03-01","AUD",1.61135
"2025-03-01","AWG",1.8
"2025-03-01","AZN",1.7
"2025-03-01","BAM",1.866328
"2025-03-01","BBD",2
"2025-03-01","BDT",121.427674
"2025-03-01","BGN",1.8851
"2025-03-01","BHD",0.376873
"2025-03-01","BIF",2960.391467
"2025-03-01","BMD",1
"2025-03-01","BND",1.347699
"2025-03-01","BOB",6.905732
"2025-03-01","BRL",5.886
"2025-03-01","BSD",1
"2025-03-01","BTC",0.000011928967
"2025-03-01","BTN",87.390899
"2025-03-01","BWP",13.833105
"2025-03-01","BYN",3.270827
"2025-03-01","BZD",2.007612
"2025-03-01","CAD",1.44665
"2025-03-01","CDF",2872
"2025-03-01","CHF",0.903364
"2025-03-01","CLF",0.024962
"2025-03-01","CLP",961.4
"2025-03-01","CNH",7.29473
"2025-03-01","CNY",7.2838
"2025-03-01","COP",4139.035058
"2025-03-01","CRC",507.189816
"2025-03-01","CUC",1
"2025-03-01","CUP",25.75
"2025-03-01","CVE",105.978687
"2025-03-01","CZK",24.1717
"2025-03-01","DJF",177.5
"2025-03-01","DKK",7.1871
"2025-03-01","DOP",62.35
"2025-03-01","DZD",135.273684
"2025-03-01","EGP",50.63057
"2025-03-01","ERN",15
"2025-03-01","ETB",126.8
"2025-03-01","EUR",0.96355
"2025-03-01","FJD",2.3235
"2025-03-01","FKP",0.795355
"2025-03-01","GBP",0.795355
"2025-03-01","GEL",2.7875
"2025-03-01","GGP",0.795355
"2025-03-01","GHS",15.51
"2025-03-01","GIP",0.795355
"2025-03-01","GMD",71.500005
"2025-03-01","GNF",8656
"2025-03-01","GTQ",7.711936
"2025-03-01","GYD",209.09421
"2025-03-01","HKD",7.77875
"2025-03-01","HNL",25.75
"2025-03-01","HRK",7.26192
"2025-03-01","HTG",131.283525
"2025-03-01","HUF",388.85
"2025-03-01","IDR",16531.45
"2025-03-01","ILS",3.5991
"2025-03-01","IMP",0.795355
"2025-03-01","INR",87.471501
"2025-03-01","IQD",1310
"2025-03-01","IRR",42112.5
"2025-03-01","ISK",140.2
"2025-03-01","JEP",0.795355
"2025-03-01","JMD",157.569495
"2025-03-01","JOD",0.7092
"2025-03-01","JPY",150.61499887
"2025-03-01","KES",129
"2025-03-01","KGS",87.4497
"2025-03-01","KHR",4011
"2025-03-01","KMF",474.87516
"2025-03-01","KPW",900
"2025-03-01","KRW",1461.795
"2025-03-01","KWD",0.30864
"2025-03-01","KYD",0.832889
"2025-03-01","KZT",498.298829
"2025-03-01","LAK",21705
"2025-03-01","LBP",89600
"2025-03-01","LKR",295.086695
"2025-03-01","LRD",198.54995
"2025-03-01","LSL",18.45
"2025-03-01","LYD",4.885
"2025-03-01","MAD",9.9825
"2025-03-01","MDL",18.68858
"2025-03-01","MGA",4725
"2025-03-01","MKD",59.285126
"2025-03-01","MMK",2098
"2025-03-01","MNT",3398
"2025-03-01","MOP",8.006919
"2025-03-01","MRU",40.06
"2025-03-01","MUR",46.800002
"2025-03-01","MVR",15.4
"2025-03-01","MWK",1735
"2025-03-01","MXN",20.5457
"2025-03-01","MYR",4.4625
"2025-03-01","MZN",63.909994
"2025-03-01","NAD",18.45
"2025-03-01","NGN",1502.5
"2025-03-01","NIO",36.75
"2025-03-01","NOK",11.2581
"2025-03-01","NPR",139.825457
"2025-03-01","NZD",1.78763
"2025-03-01","OMR",0.384845
"2025-03-01","PAB",1
