"2025-09-01","AED",3.6725
"2025-09-01","AFN",69.035186
"2025-09-01","ALL",83.680649
"2025-09-01","AMD",380.778084
"2025-09-01","ANG",1.79
"2025-09-01","AOA",915.318333
"2025-09-01","ARS",1331.005417
"2025-09-01","AUD",1.529069
"2025-09-01","AWG",1.8025
"2025-09-01","AZN",1.7
"2025-09-01","BAM",1.672046
"2025-09-01","BBD",2
"2025-09-01","BDT",121.308238
"2025-09-01","BGN",1.673412
"2025-09-01","BHD",0.376503
"2025-09-01","BIF",2975.551987
"2025-09-01","BMD",1
"2025-09-01","BND",1.282264
"2025-09-01","BOB",6.893191
"2025-09-01","BRL",5.4335
"2025-09-01","BSD",1
"2025-09-01","BTC",0.000009244702
"2025-09-01","BTN",87.925221
"2025-09-01","BWP",13.430112
"2025-09-01","BYN",3.394333
"2025-09-01","BZD",2.006352
"2025-09-01","CAD",1.373999
"2025-09-01","CDF",2895.476929
"2025-09-01","CHF",0.800844
"2025-09-01","CLF",0.024629
"2025-09-01","CLP",970.873786
"2025-09-01","CNH",7.124724
"2025-09-01","CNY",7.1308
"2025-09-01","COP",4018.940783
"2025-09-01","CRC",504.128652
"2025-09-01","CUC",1
"2025-09-01","CUP",25.75
"2025-09-01","CVE",94.26696
"2025-09-01","CZK",20.9052
"2025-09-01","DJF",177.646043
"2025-09-01","DKK",6.383018
"2025-09-01","DOP",62.896477
"2025-09-01","DZD",129.467609
"2025-09-01","EGP",48.4612
"2025-09-01","ERN",15
"2025-09-01","ETB",142.088115
"2025-09-01","EUR",0.855073
"2025-09-01","FJD",2.26182
"2025-09-01","FKP",0.740063
"2025-09-01","GBP",0.740063
"2025-09-01","GEL",2.695
"2025-09-01","GGP",0.740063
"2025-09-01","GHS",11.17
"2025-09-01","GIP",0.740063
"2025-09-01","GMD",71.250004
"2025-09-01","GNF",8661.282046
"2025-09-01","GTQ",7.64634
"2025-09-01","GYD",208.616668
"2025-09-01","HKD",7.795395
"2025-09-01","HNL",26.193914
"2025-09-01","HRK",6.443387
"2025-09-01","HTG",130.577516
"2025-09-01","HUF",339.203852
"2025-09-01","IDR",16463.173752
"2025-09-01","ILS",3.33979
"2025-09-01","IMP",0.740063
"2025-09-01","INR",88.188492
"2025-09-01","IQD",1306.847648
"2025-09-01","IRR",42075
"2025-09-01","ISK",122.44
"2025-09-01","JEP",0.740063
"2025-09-01","JMD",159.624143
"2025-09-01","JOD",0.709
"2025-09-01","JPY",147.28969048
"2025-09-01","KES",128.88
"2025-09-01","KGS",87.3913
"2025-09-01","KHR",3998.474569
"2025-09-01","KMF",421.999693
"2025-09-01","KPW",900
"2025-09-01","KRW",1392.926639
"2025-09-01","KWD",0.30559
"2025-09-01","KYD",0.831328
"2025-09-01","KZT",537.396624
"2025-09-01","LAK",21647.01058
"2025-09-01","LBP",89329.3603
"2025-09-01","LKR",301.22374
"2025-09-01","LRD",200.007695
"2025-09-01","LSL",17.70793
"2025-09-01","LYD",5.407439
"2025-09-01","MAD",8.992951
"2025-09-01","MDL",16.619859
"2025-09-01","MGA",4391.777925
"2025-09-01","MKD",52.612904
"2025-09-01","MMK",2099
"2025-09-01","MNT",3592.646
"2025-09-01","MOP",8.009815
"2025-09-01","MRU",39.866792
