"2021-01-05","UGX",3678.260486
"2021-01-05","USD",1
"2021-01-05","UYU",42.342953
"2021-01-05","UZS",10448.541127
"2021-01-05","VES",1105425.552503
"2021-01-05","VND",23152.764459
"2021-01-05","VUV",108.894021
"2021-01-05","WST",2.521293
"2021-01-05","XAF",535.222948
"2021-01-05","XAG",0.03686639
"2021-01-05","XAU",0.00051593
"2021-01-05","XCD",2.70255
"2021-01-05","XDR",0.692102
"2021-01-05","XOF",535.222948
"2021-01-05","XPD",0.00041992
"2021-01-05","XPF",97.367795
"2021-01-05","XPT",0.00093146
"2021-01-05","YER",250.349961
"2021-01-05","ZAR",14.713121
"2021-01-05","ZMW",21.162959
"2021-01-05","ZWL",322
"2021-01-06","AED",3.673002
"2021-01-06","AFN",77.469268
"2021-01-06","ALL",100.724426
"2021-01-06","AMD",522.576724
"2021-01-06","ANG",1.797108
"2021-01-06","AOA",655.515
"2021-01-06","ARS",84.8005
"2021-01-06","AUD",1.287672
"2021-01-06","AWG",1.8
"2021-01-06","AZN",1.700805
"2021-01-06","BAM",1.594175
"2021-01-06","BBD",2
"2021-01-06","BDT",84.906253
"2021-01-06","BGN",1.592482
"2021-01-06","BHD",0.377136
"2021-01-06","BIF",1944.016128
"2021-01-06","BMD",1
"2021-01-06","BND",1.320118
"2021-01-06","BOB",6.893207
"2021-01-06","BRL",5.2849
"2021-01-06","BSD",1
"2021-01-06","BTC",2.9389061e-05
"2021-01-06","BTN",73.320103
"2021-01-06","BWP",10.894397
"2021-01-06","BYN",2.586766
"2021-01-06","BZD",2.018079
"2021-01-06","CAD",1.26712
"2021-01-06","CDF",1972.077172
"2021-01-06","CHF",0.877811
"2021-01-06","CLF",0.02522
"2021-01-06","CLP",695.899067
"2021-01-06","CNH",6.42767
"2021-01-06","CNY",6.4563
"2021-01-06","COP",3442.228126
"2021-01-06","CRC",612.824461
"2021-01-06","CUC",1.004953
"2021-01-06","CUP",25.75
"2021-01-06","CVE",90.35
"2021-01-06","CZK",21.240001
"2021-01-06","DJF",178.198421
"2021-01-06","DKK",6.04369
"2021-01-06","DOP",58.243842
"2021-01-06","DZD",132.255721
"2021-01-06","EGP",15.6936
"2021-01-06","ERN",15.001419
"2021-01-06","ETB",39.273545
"2021-01-06","EUR",0.812403
"2021-01-06","FJD",2.0272
"2021-01-06","FKP",0.733443
"2021-01-06","GBP",0.733443
"2021-01-06","GEL",3.3
"2021-01-06","GGP",0.733443
"2021-01-06","GHS",5.868206
"2021-01-06","GIP",0.733443
"2021-01-06","GMD",51.7
"2021-01-06","GNF",10249.610741
"2021-01-06","GTQ",7.804313
"2021-01-06","GYD",209.363778
"2021-01-06","HKD",7.75305
"2021-01-06","HNL",24.234543
"2021-01-06","HRK",6.1423
"2021-01-06","HTG",72.349737
"2021-01-06","HUF",291.661292
"2021-01-06","IDR",13902.5
"2021-01-06","ILS",3.20377
"2021-01-06","IMP",0.733443
"2021-01-06","INR",73.13395
"2021-01-06","IQD",1461.642047
"2021-01-06","IRR",42105
"2021-01-06","ISK",126.82
"2021-01-06","JEP",0.733443
"2021-01-06","JMD",142.009681
"2021-01-06","JOD",0.709
"2021-01-06","JPY",102.674
"2021-01-06","KES",109.4
"2021-01-06","KGS",83.204779
"2021-01-06","KHR",4054.891176
"2021-01-06","KMF",401.1501
"2021-01-06","KPW",900
"2021-01-06","KRW",1085.57945
"2021-01-06","KWD",0.303592
"2021-01-06","KYD",0.834325
"2021-01-06","KZT",422.044955
"2021-01-06","LAK",9301.235494
"2021-01-06","LBP",1513.731999
"2021-01-06","LKR",188.72508
"2021-01-06","LRD",165.149972
"2021-01-06","LSL",14.808892
"2021-01-06","LYD",3.512198
"2021-01-06","MAD",8.827906
"2021-01-06","MDL",17.116052
"2021-01-06","MGA",3887.808988
"2021-01-06","MKD",50.104493
"2021-01-06","MMK",1322.076816
"2021-01-06","MNT",2852.085221
"2021-01-06","MOP",7.994963
"2021-01-06","MRO",356.999828
"2021-01-06","MRU",36.488009
"2021-01-06","MUR",39.4
"2021-01-06","MVR",15.4
"2021-01-06","MWK",771.275326
"2021-01-06","MXN",19.89167
"2021-01-06","MYR",4.0105
"2021-01-06","MZN",74.959992
"2021-01-06","NAD",15.01
"2021-01-06","NGN",381.2
"2021-01-06","NIO",34.906908
"2021-01-06","NOK",8.46405
"2021-01-06","NPR",117.312496
"2021-01-06","NZD",1.378171
"2021-01-06","OMR",0.385064
"2021-01-06","PAB",1
"2021-01-06","PEN",3.629252
"2021-01-06","PGK",3.520238
"2021-01-06","PHP",48.033866
"2021-01-06","PKR",160.667043
"2021-01-06","PLN",3.681167
"2021-01-06","PYG",6926.447259
"2021-01-06","QAR",3.641
"2021-01-06","RON",3.9564
"2021-01-06","RSD",95.505
"2021-01-06","RUB",74.213
"2021-01-06","RWF",983.334401
"2021-01-06","SAR",3.750852
"2021-01-06","SBD",8.016037
"2021-01-06","SCR",21.205142
"2021-01-06","SDG",55.3
"2021-01-06","SEK",8.174945
"2021-01-06","SGD",1.3168
"2021-01-06","SHP",0.733443
"2021-01-06","SLL",10100.224649
"2021-01-06","SOS",579.920754
"2021-01-06","SRD",14.154
"2021-01-06","SSP",130.26
"2021-01-06","STD",20389.997455
"2021-01-06","STN",20.1
"2021-01-06","SVC",8.760576
"2021-01-06","SYP",512.806651
"2021-01-06","SZL",14.949306
"2021-01-06","THB",29.89
"2021-01-06","TJS",11.341066
"2021-01-06","TMT",3.5
"2021-01-06","TND",2.6805
"2021-01-06","TOP",2.275129
"2021-01-06","TRY",7.387895
"2021-01-06","TTD",6.801673
"2021-01-06","TWD",27.9593
"2021-01-06","TZS",2321.773
"2021-01-06","UAH",28.338998
"2021-01-06","UGX",3699.426655
"2021-01-06","USD",1
"2021-01-06","UYU",42.173496
"2021-01-06","UZS",10463.049511
"2021-01-06","VES",1112243.555556
"2021-01-06","VND",23040.716412
"2021-01-06","VUV",109.029221
"2021-01-06","WST",2.521317
"2021-01-06","XAF",532.901265
"2021-01-06","XAG",0.03625621
"2021-01-06","XAU",0.00051219
"2021-01-06","XCD",2.70255
"2021-01-06","XDR",0.69083
"2021-01-06","XOF",532.901265
"2021-01-06","XPD",0.00040592
"2021-01-06","XPF",96.945434
"2021-01-06","XPT",0.00090028
"2021-01-06","YER",250.424971
"2021-01-06","ZAR",14.977469
"2021-01-06","ZMW",21.21277
"2021-01-06","ZWL",322
"2021-01-07","AED",3.673
"2021-01-07","AFN",77.249998
"2021-01-07","ALL",100.348637
"2021-01-07","AMD",522.890026
"2021-01-07","ANG",1.79375
"2021-01-07","AOA",656.133
"2021-01-07","ARS",84.900625
"2021-01-07","AUD",1.282435
"2021-01-07","AWG",1.8
"2021-01-07","AZN",1.700805
"2021-01-07","BAM",1.584143
"2021-01-07","BBD",2
"2021-01-07","BDT",84.735214
"2021-01-07","BGN",1.585465
"2021-01-07","BHD",0.377069
"2021-01-07","BIF",1941.934765
"2021-01-07","BMD",1
"2021-01-07","BND",1.315384
"2021-01-07","BOB",6.87013
"2021-01-07","BRL",5.3142
"2021-01-07","BSD",1
"2021-01-07","BTC",2.6885233e-05
"2021-01-07","BTN",72.99557
"2021-01-07","BWP",10.885617
"2021-01-07","BYN",2.572998
"2021-01-07","BZD",2.014288
"2021-01-07","CAD",1.26674
"2021-01-07","CDF",1970.199509
"2021-01-07","CHF",0.878384
"2021-01-07","CLF",0.025242
"2021-01-07","CLP",696.500088
"2021-01-07","CNH",6.441602
"2021-01-07","CNY",6.4617
"2021-01-07","COP",3445.309238
"2021-01-07","CRC",611.111536
"2021-01-07","CUC",1
"2021-01-07","CUP",25.75
"2021-01-07","CVE",90.25
"2021-01-07","CZK",21.2238
"2021-01-07","DJF",177.931833
"2021-01-07","DKK",6.032258
"2021-01-07","DOP",58.151462
"2021-01-07","DZD",132.253984
"2021-01-07","EGP",15.7026
"2021-01-07","ERN",15.001392
"2021-01-07","ETB",39.323756
"2021-01-07","EUR",0.810852
"2021-01-07","FJD",2.02435
"2021-01-07","FKP",0.73405
"2021-01-07","GBP",0.73405
"2021-01-07","GEL",3.31
"2021-01-07","GGP",0.73405
"2021-01-07","GHS",5.863506
"2021-01-07","GIP",0.73405
"2021-01-07","GMD",51.7
"2021-01-07","GNF",10163.800181
"2021-01-07","GTQ",7.789522
"2021-01-07","GYD",209.133174
"2021-01-07","HKD",7.75323
"2021-01-07","HNL",24.883002
"2021-01-07","HRK",6.1298
"2021-01-07","HTG",72.549437
"2021-01-07","HUF",290.869215
"2021-01-07","IDR",13857.064968
"2021-01-07","ILS",3.186565
"2021-01-07","IMP",0.73405
"2021-01-07","INR",73.13855
"2021-01-07","IQD",1460.387542
"2021-01-07","IRR",42105
"2021-01-07","ISK",126.57
"2021-01-07","JEP",0.73405
"2021-01-07","JMD",141.954595
"2021-01-07","JOD",0.709
"2021-01-07","JPY",103.05347212
"2021-01-07","KES",109.45
"2021-01-07","KGS",83.20478
"2021-01-07","KHR",4058.685399
"2021-01-07","KMF",400.149681
"2021-01-07","KPW",900
"2021-01-07","KRW",1086.722652
"2021-01-07","KWD",0.30339
"2021-01-07","KYD",0.832726
"2021-01-07","KZT",418.894722
"2021-01-07","LAK",9290.613875
"2021-01-07","LBP",1513.637317
"2021-01-07","LKR",188.367152
"2021-01-07","LRD",166.449943
"2021-01-07","LSL",14.834916
"2021-01-07","LYD",31.941331
"2021-01-07","MAD",8.79984
"2021-01-07","MDL",17.171896
"2021-01-07","MGA",3799.984606
"2021-01-07","MKD",49.978101
"2021-01-07","MMK",1316.569567
"2021-01-07","MNT",2841.089058
"2021-01-07","MOP",7.980512
"2021-01-07","MRO",356.999828
"2021-01-07","MRU",36.274603
"2021-01-07","MUR",39.35
"2021-01-07","MVR",15.41
"2021-01-07","MWK",770.393147
"2021-01-07","MXN",19.674382
"2021-01-07","MYR",4.016
"2021-01-07","MZN",74.735008
"2021-01-07","NAD",15.05
"2021-01-07","NGN",381.2
"2021-01-07","NIO",34.875173
"2021-01-07","NOK",8.408811
"2021-01-07","NPR",116.793025
"2021-01-07","NZD",1.370934
"2021-01-07","OMR",0.385023
"2021-01-07","PAB",1
"2021-01-07","PEN",3.626833
"2021-01-07","PGK",3.538186
"2021-01-07","PHP",48.054836
"2021-01-07","PKR",160.422106
"2021-01-07","PLN",3.668187
"2021-01-07","PYG",6874.006169
"2021-01-07","QAR",3.641
"2021-01-07","RON",3.9495
"2021-01-07","RSD",95.33
"2021-01-07","RUB",74.135
"2021-01-07","RWF",985.293515
"2021-01-07","SAR",3.750643
"2021-01-07","SBD",8.033295
"2021-01-07","SCR",21.205389
"2021-01-07","SDG",55.275
"2021-01-07","SEK",8.16515
"2021-01-07","SGD",1.31745
"2021-01-07","SHP",0.73405
"2021-01-07","SLL",10100.224724
"2021-01-07","SOS",580.043243
"2021-01-07","SRD",14.154
"2021-01-07","SSP",130.26
"2021-01-07","STD",20481.530785
"2021-01-07","STN",20.2
"2021-01-07","SVC",8.743581
"2021-01-07","SYP",512.856167
"2021-01-07","SZL",15.003185
"2021-01-07","THB",29.915191
"2021-01-07","TJS",11.319424
"2021-01-07","TMT",3.51
"2021-01-07","TND",2.6805
"2021-01-07","TOP",2.26533
"2021-01-07","TRY",7.298305
"2021-01-07","TTD",6.788809
"2021-01-07","TWD",27.991999
"2021-01-07","TZS",2319
"2021-01-07","UAH",28.24911
"2021-01-07","UGX",3692.396764
"2021-01-07","USD",1
"2021-01-07","UYU",42.342953
"2021-01-07","UZS",10463.179579
"2021-01-07","VES",1105425.302503
"2021-01-07","VND",23099.272618
"2021-01-07","VUV",108.884773
"2021-01-07","WST",2.513122
"2021-01-07","XAF",531.884344
"2021-01-07","XAG",0.03689086
"2021-01-07","XAU",0.00052108
"2021-01-07","XCD",2.70255
"2021-01-07","XDR",0.689614
"2021-01-07","XOF",531.884344
"2021-01-07","XPD",0.00040828
"2021-01-07","XPF",96.760436
"2021-01-07","XPT",0.00090342
"2021-01-07","YER",250.399984
"2021-01-07","ZAR",15.06216
"2021-01-07","ZMW",21.167394
"2021-01-07","ZWL",322
"2021-01-08","AED",3.6732
"2021-01-08","AFN",77.193453
"2021-01-08","ALL",100.853794
"2021-01-08","AMD",523.552681
"2021-01-08","ANG",1.795428
"2021-01-08","AOA",649.94
"2021-01-08","ARS",84.930221
"2021-01-08","AUD",1.289159
"2021-01-08","AWG",1.8
"2021-01-08","AZN",1.700805
"2021-01-08","BAM",1.596088
"2021-01-08","BBD",2
"2021-01-08","BDT",84.816144
"2021-01-08","BGN",1.594395
"2021-01-08","BHD",0.377052
"2021-01-08","BIF",1942.634946
"2021-01-08","BMD",1
"2021-01-08","BND",1.325466
"2021-01-08","BOB",6.886624
"2021-01-08","BRL",5.4106
"2021-01-08","BSD",1
"2021-01-08","BTC",2.5593184e-05
"2021-01-08","BTN",73.118517
"2021-01-08","BWP",11.016003
"2021-01-08","BYN",2.575425
"2021-01-08","BZD",2.016174
"2021-01-08","CAD",1.26869
"2021-01-08","CDF",1971.555688
"2021-01-08","CHF",0.885899
"2021-01-08","CLF",0.025833
"2021-01-08","CLP",712.799019
"2021-01-08","CNH",6.469444
"2021-01-08","CNY",6.4783
"2021-01-08","COP",3414.62209
"2021-01-08","CRC",611.690586
"2021-01-08","CUC",1
"2021-01-08","CUP",25.75
"2021-01-08","CVE",90.37
"2021-01-08","CZK",21.391369
"2021-01-08","DJF",178.052639
"2021-01-08","DKK",6.068184
"2021-01-08","DOP",58.218605
"2021-01-08","DZD",132.212181
"2021-01-08","EGP",15.7056
"2021-01-08","ERN",14.999577
"2021-01-08","ETB",39.366332
"2021-01-08","EUR",0.815777
"2021-01-08","FJD",2.0301
"2021-01-08","FKP",0.737429
"2021-01-08","GBP",0.737429
"2021-01-08","GEL",3.31
"2021-01-08","GGP",0.737429
"2021-01-08","GHS",5.86284
"2021-01-08","GIP",0.737429
"2021-01-08","GMD",51.71
"2021-01-08","GNF",10181.944051
"2021-01-08","GTQ",7.794416
"2021-01-08","GYD",209.329365
"2021-01-08","HKD",7.7534
"2021-01-08","HNL",24.231771
"2021-01-08","HRK",6.1731
"2021-01-08","HTG",73.351337
"2021-01-08","HUF",293.382766
"2021-01-08","IDR",14067.5
"2021-01-08","ILS",3.18273
"2021-01-08","IMP",0.737429
"2021-01-08","INR",73.4515
"2021-01-08","IQD",1460.803569
"2021-01-08","IRR",42105
"2021-01-08","ISK",126.69
"2021-01-08","JEP",0.737429
"2021-01-08","JMD",142.852954
"2021-01-08","JOD",0.709
"2021-01-08","JPY",103.845
"2021-01-08","KES",109.55
"2021-01-08","KGS",83.129156
"2021-01-08","KHR",4054.401895
"2021-01-08","KMF",401.650142
"2021-01-08","KPW",900
"2021-01-08","KRW",1095.020198
"2021-01-08","KWD",0.303379
"2021-01-08","KYD",0.833524
"2021-01-08","KZT",419.286741
"2021-01-08","LAK",9296.007843
"2021-01-08","LBP",1515.531639
"2021-01-08","LKR",188.046845
"2021-01-08","LRD",166.874988
"2021-01-08","LSL",15.169954
"2021-01-08","LYD",4.440327
"2021-01-08","MAD",8.821971
"2021-01-08","MDL",17.116052
"2021-01-08","MGA",3767.930779
"2021-01-08","MKD",50.225797
"2021-01-08","MMK",1327.831383
"2021-01-08","MNT",2849.82803
"2021-01-08","MOP",7.987318
"2021-01-08","MRO",356.999828
"2021-01-08","MRU",36.383064
"2021-01-08","MUR",39.401675
"2021-01-08","MVR",15.4
"2021-01-08","MWK",774.253801
"2021-01-08","MXN",20.004358
"2021-01-08","MYR",4.04
"2021-01-08","MZN",74.745008
"2021-01-08","NAD",15.05
"2021-01-08","NGN",381.2
"2021-01-08","NIO",34.918975
"2021-01-08","NOK",8.449888
"2021-01-08","NPR",116.990641
"2021-01-08","NZD",1.378225
"2021-01-08","OMR",0.385012
"2021-01-08","PAB",1
"2021-01-08","PEN",3.625369
"2021-01-08","PGK",3.542261
"2021-01-08","PHP",48.095
"2021-01-08","PKR",160.433931
"2021-01-08","PLN",3.686103
"2021-01-08","PYG",6844.586268
"2021-01-08","QAR",3.64125
"2021-01-08","RON",3.9645
"2021-01-08","RSD",95.9
"2021-01-08","RUB",74.6341
"2021-01-08","RWF",984.809687
"2021-01-08","SAR",3.75051
"2021-01-08","SBD",8.066615
"2021-01-08","SCR",21.204131
"2021-01-08","SDG",55.3
"2021-01-08","SEK",8.197418
"2021-01-08","SGD",1.325581
"2021-01-08","SHP",0.737429
"2021-01-08","SLL",10229.965495
"2021-01-08","SOS",581.203495
"2021-01-08","SRD",14.154
"2021-01-08","SSP",130.26
"2021-01-08","STD",20481.117265
"2021-01-08","STN",19.875
"2021-01-08","SVC",8.752316
"2021-01-08","SYP",513.00277
"2021-01-08","SZL",15.193798
"2021-01-08","THB",30.075064
"2021-01-08","TJS",11.330188
"2021-01-08","TMT",3.51
"2021-01-08","TND",2.6915
"2021-01-08","TOP",2.260724
"2021-01-08","TRY",7.3345
"2021-01-08","TTD",6.796204
"2021-01-08","TWD",28.038999
"2021-01-08","TZS",2319.555
"2021-01-08","UAH",28.278915
"2021-01-08","UGX",3695.870664
"2021-01-08","USD",1
"2021-01-08","UYU",42.289226
"2021-01-08","UZS",10461.111334
"2021-01-08","VES",1174997.294118
"2021-01-08","VND",23077.945041
"2021-01-08","VUV",107.665971
"2021-01-08","WST",2.499361
"2021-01-08","XAF",535.114801
"2021-01-08","XAG",0.03688202
"2021-01-08","XAU",0.00052265
"2021-01-08","XCD",2.70255
"2021-01-08","XDR",0.691443
"2021-01-08","XOF",535.114801
"2021-01-08","XPD",0.00041205
"2021-01-08","XPF",97.348121
"2021-01-08","XPT",0.00089286
"2021-01-08","YER",250.350066
"2021-01-08","ZAR",15.447322
"2021-01-08","ZMW",21.19513
"2021-01-08","ZWL",322
"2021-01-09","AED",3.673
"2021-01-09","AFN",77.199999
"2021-01-09","ALL",101.3
"2021-01-09","AMD",522.996148
"2021-01-09","ANG",1.794999
"2021-01-09","AOA",653.75
"2021-01-09","ARS",85.083212
"2021-01-09","AUD",1.287623
"2021-01-09","AWG",1.8
"2021-01-09","AZN",1.700805
"2021-01-09","BAM",1.596505
"2021-01-09","BBD",2
"2021-01-09","BDT",84.753951
"2021-01-09","BGN",1.600465
"2021-01-09","BHD",0.37699
"2021-01-09","BIF",1947.5
"2021-01-09","BMD",1
"2021-01-09","BND",1.324311
"2021-01-09","BOB",6.884994
"2021-01-09","BRL",5.418
"2021-01-09","BSD",1
"2021-01-09","BTC",2.4948364e-05
"2021-01-09","BTN",73.262133
"2021-01-09","BWP",10.995127
"2021-01-09","BYN",2.564507
"2021-01-09","BZD",2.015722
"2021-01-09","CAD",1.26891
"2021-01-09","CDF",1970
"2021-01-09","CHF",0.885523
"2021-01-09","CLF",0.025807
"2021-01-09","CLP",712.101096
"2021-01-09","CNH",6.4638
"2021-01-09","CNY",6.4754
"2021-01-09","COP",3497.347381
"2021-01-09","CRC",613.899716
"2021-01-09","CUC",1
"2021-01-09","CUP",25.75
"2021-01-09","CVE",90.5
"2021-01-09","CZK",21.41485
"2021-01-09","DJF",178.0375
"2021-01-09","DKK",6.08585
"2021-01-09","DOP",58.275
"2021-01-09","DZD",132.184866
"2021-01-09","EGP",15.692434
"2021-01-09","ERN",14.999693
"2021-01-09","ETB",39.35
"2021-01-09","EUR",0.817996
"2021-01-09","FJD",2.045
"2021-01-09","FKP",0.737137
"2021-01-09","GBP",0.737137
"2021-01-09","GEL",3.31
"2021-01-09","GGP",0.737137
"2021-01-09","GHS",5.86
"2021-01-09","GIP",0.737137
"2021-01-09","GMD",51.7
"2021-01-09","GNF",10250
"2021-01-09","GTQ",7.792534
"2021-01-09","GYD",209.334919
"2021-01-09","HKD",7.7564
"2021-01-09","HNL",24.249999
"2021-01-09","HRK",6.1959
"2021-01-09","HTG",73.111738
"2021-01-09","HUF",294.15
"2021-01-09","IDR",14136.95
"2021-01-09","ILS",3.18293
"2021-01-09","IMP",0.737137
"2021-01-09","INR",73.3794
"2021-01-09","IQD",1462.5
"2021-01-09","IRR",42105
"2021-01-09","ISK",128.22
"2021-01-09","JEP",0.737137
"2021-01-09","JMD",142.758484
"2021-01-09","JOD",0.7087
"2021-01-09","JPY",103.94502772
"2021-01-09","KES",109.55
"2021-01-09","KGS",83.129154
"2021-01-09","KHR",4055
"2021-01-09","KMF",402.400155
"2021-01-09","KPW",900
"2021-01-09","KRW",1093.01
"2021-01-09","KWD",0.303427
"2021-01-09","KYD",0.83334
"2021-01-09","KZT",419.388417
"2021-01-09","LAK",9305
"2021-01-09","LBP",1528.13602
"2021-01-09","LKR",187.997661
"2021-01-09","LRD",167.050004
"2021-01-09","LSL",15.31
"2021-01-09","LYD",4.44
"2021-01-09","MAD",8.84
"2021-01-09","MDL",17.116052
"2021-01-09","MGA",3793
"2021-01-09","MKD",50.295088
"2021-01-09","MMK",1327.481849
"2021-01-09","MNT",2849.998589
"2021-01-09","MOP",7.986434
"2021-01-09","MRO",356.999828
"2021-01-09","MRU",36.35
"2021-01-09","MUR",39.378323
"2021-01-09","MVR",15.405
"2021-01-09","MWK",775
"2021-01-09","MXN",20.01
"2021-01-09","MYR",4.0325
"2021-01-09","MZN",74.625013
"2021-01-09","NAD",15.31
"2021-01-09","NGN",383.5
"2021-01-09","NIO",35.025
"2021-01-09","NOK",8.425445
"2021-01-09","NPR",117.219146
"2021-01-09","NZD",1.380934
"2021-01-09","OMR",0.384972
"2021-01-09","PAB",1
"2021-01-09","PEN",3.622
"2021-01-09","PGK",3.515
"2021-01-09","PHP",48.056449
"2021-01-09","PKR",160.25
"2021-01-09","PLN",3.690741
"2021-01-09","PYG",6857.975538
"2021-01-09","QAR",3.641
"2021-01-09","RON",3.9856
"2021-01-09","RSD",96.235
"2021-01-09","RUB",74.0836
"2021-01-09","RWF",975
"2021-01-09","SAR",3.751943
"2021-01-09","SBD",8.053221
"2021-01-09","SCR",21.205302
"2021-01-09","SDG",55.25
"2021-01-09","SEK",8.2429
"2021-01-09","SGD",1.325455
"2021-01-09","SHP",0.737137
"2021-01-09","SLL",10231.465464
"2021-01-09","SOS",583
"2021-01-09","SRD",14.154
"2021-01-09","SSP",130.26
"2021-01-09","STD",20481.117265
"2021-01-09","STN",19.875
"2021-01-09","SVC",8.75052
"2021-01-09","SYP",512.848478
"2021-01-09","SZL",15.31
"2021-01-09","THB",30.115338
"2021-01-09","TJS",11.327516
"2021-01-09","TMT",3.5
"2021-01-09","TND",2.6925
"2021-01-09","TOP",2.264292
"2021-01-09","TRY",7.3664
"2021-01-09","TTD",6.796346
"2021-01-09","TWD",28.018
"2021-01-09","TZS",2319.01
"2021-01-09","UAH",28.272181
"2021-01-09","UGX",3701.032689
"2021-01-09","USD",1
"2021-01-09","UYU",42.495711
"2021-01-09","UZS",10460
"2021-01-09","VES",1232117.700617
"2021-01-09","VND",23134.089969
"2021-01-09","VUV",107.783018
"2021-01-09","WST",2.496396
"2021-01-09","XAF",536.570235
"2021-01-09","XAG",0.0393314
"2021-01-09","XAU",0.00054079
"2021-01-09","XCD",2.70255
"2021-01-09","XDR",0.690894
"2021-01-09","XOF",536.570235
"2021-01-09","XPD",0.00042095
"2021-01-09","XPF",97.612894
"2021-01-09","XPT",0.00093671
"2021-01-09","YER",250.399984
"2021-01-09","ZAR",15.29965
"2021-01-09","ZMW",21.222624
"2021-01-09","ZWL",322
"2021-01-10","AED",3.673
"2021-01-10","AFN",77.199999
"2021-01-10","ALL",101.235184
"2021-01-10","AMD",523.062914
"2021-01-10","ANG",1.798773
"2021-01-10","AOA",653.75
"2021-01-10","ARS",85.10886
"2021-01-10","AUD",1.28866
"2021-01-10","AWG",1.8
"2021-01-10","AZN",1.700805
"2021-01-10","BAM",1.599861
"2021-01-10","BBD",2
"2021-01-10","BDT",84.933486
"2021-01-10","BGN",1.598942
"2021-01-10","BHD",0.376851
"2021-01-10","BIF",1944.90283
"2021-01-10","BMD",1
"2021-01-10","BND",1.327117
"2021-01-10","BOB",6.899468
"2021-01-10","BRL",5.41546
"2021-01-10","BSD",1
"2021-01-10","BTC",2.462242e-05
"2021-01-10","BTN",73.417345
"2021-01-10","BWP",11.018242
"2021-01-10","BYN",2.569898
"2021-01-10","BZD",2.019959
"2021-01-10","CAD",1.26891
"2021-01-10","CDF",1970
"2021-01-10","CHF",0.885555
"2021-01-10","CLF",0.025807
"2021-01-10","CLP",711.752786
"2021-01-10","CNH",6.4638
"2021-01-10","CNY",6.4754
"2021-01-10","COP",3497.3415
"2021-01-10","CRC",615.18963
"2021-01-10","CUC",1
"2021-01-10","CUP",25.75
"2021-01-10","CVE",90.5
"2021-01-10","CZK",21.41015
"2021-01-10","DJF",178.396753
"2021-01-10","DKK",6.08563
"2021-01-10","DOP",58.352548
"2021-01-10","DZD",132.206578
"2021-01-10","EGP",15.7
"2021-01-10","ERN",14.999786
"2021-01-10","ETB",39.489161
"2021-01-10","EUR",0.817996
"2021-01-10","FJD",2.01415
"2021-01-10","FKP",0.737165
"2021-01-10","GBP",0.737165
"2021-01-10","GEL",3.31
"2021-01-10","GGP",0.737165
"2021-01-10","GHS",5.872311
"2021-01-10","GIP",0.737165
"2021-01-10","GMD",51.7
"2021-01-10","GNF",10286.81497
"2021-01-10","GTQ",7.808916
"2021-01-10","GYD",209.775066
"2021-01-10","HKD",7.7564
"2021-01-10","HNL",24.148874
"2021-01-10","HRK",6.1959
"2021-01-10","HTG",73.265445
"2021-01-10","HUF",294.16
"2021-01-10","IDR",14135.35
"2021-01-10","ILS",3.18293
"2021-01-10","IMP",0.737165
"2021-01-10","INR",73.3784
"2021-01-10","IQD",1463.074492
"2021-01-10","IRR",42101.130176
"2021-01-10","ISK",128.22
"2021-01-10","JEP",0.737165
"2021-01-10","JMD",143.060927
"2021-01-10","JOD",0.7087
"2021-01-10","JPY",103.948
"2021-01-10","KES",109.780782
"2021-01-10","KGS",83.129157
"2021-01-10","KHR",4072.557629
"2021-01-10","KMF",402.400155
"2021-01-10","KPW",900
"2021-01-10","KRW",1093.01
"2021-01-10","KWD",0.303427
"2021-01-10","KYD",0.835092
"2021-01-10","KZT",420.269872
"2021-01-10","LAK",9315.53389
"2021-01-10","LBP",1515.171822
"2021-01-10","LKR",188.395989
"2021-01-10","LRD",167.050004
"2021-01-10","LSL",15.262412
"2021-01-10","LYD",4.441227
"2021-01-10","MAD",8.839754
"2021-01-10","MDL",17.151575
"2021-01-10","MGA",3822.040897
"2021-01-10","MKD",50.400814
"2021-01-10","MMK",1330.296068
"2021-01-10","MNT",2852.526241
"2021-01-10","MOP",8.003354
"2021-01-10","MRO",356.999828
"2021-01-10","MRU",36.35
"2021-01-10","MUR",39.378323
"2021-01-10","MVR",15.405
"2021-01-10","MWK",772.829375
"2021-01-10","MXN",20.00935
"2021-01-10","MYR",4.0325
"2021-01-10","MZN",74.625013
"2021-01-10","NAD",15.31
"2021-01-10","NGN",396.335176
"2021-01-10","NIO",35.025
"2021-01-10","NOK",8.4217
"2021-01-10","NPR",117.467466
"2021-01-10","NZD",1.380358
"2021-01-10","OMR",0.38497
"2021-01-10","PAB",1
"2021-01-10","PEN",3.629611
"2021-01-10","PGK",3.526217
"2021-01-10","PHP",48.08
"2021-01-10","PKR",160.587576
"2021-01-10","PLN",3.69175
"2021-01-10","PYG",6872.54016
"2021-01-10","QAR",3.641
"2021-01-10","RON",3.9856
"2021-01-10","RSD",96.235
"2021-01-10","RUB",74.0836
"2021-01-10","RWF",993.317804
"2021-01-10","SAR",3.75177
"2021-01-10","SBD",8.053221
"2021-01-10","SCR",21.205302
"2021-01-10","SDG",55.25
"2021-01-10","SEK",8.24409
"2021-01-10","SGD",1.32592
"2021-01-10","SHP",0.737165
"2021-01-10","SLL",10275.965505
"2021-01-10","SOS",579.714138
"2021-01-10","SRD",14.154
"2021-01-10","SSP",130.26
